stage,stage_label,location,location_label,role,role_label,level,level_label,level_name,percentile,salary,total_cash,equity_pct
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,128968,143093,0.1372
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,143708,159675,0.4172
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,170115,188540,0.6248
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,119821,138924,0.0596
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,134293,155710,0.2172
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,157447,182337,0.8372
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,169024,195651,1.024
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,129831,150429,0.0712
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,147308,171027,0.3228
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,173524,200988,1.9208
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,206606,239064,2.3692
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,132697,161977,0.3488
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,152632,186274,0.8608
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,180044,219915,1.9836
seed,$1M-$10M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,214931,262279,2.5624
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p25,69423,76636,0.0032
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p50,90160,100077,0.0328
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p75,104585,115404,0.1536
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p90,121716,134338,0.1924
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,101733,112933,0.0196
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,117599,129733,0.068
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,139066,153999,0.1728
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,147466,163333,0.274
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,106527,117695,0.0356
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,132300,146045,0.0828
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,146904,162368,0.1864
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,176972,195872,0.3668
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,114642,126801,0.0388
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,145040,160673,0.0856
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,170226,188465,0.206
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,199755,220599,0.4228
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,142288,157365,0.0448
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,171500,190346,0.1
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,204480,227096,0.2244
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,228038,253480,0.4988
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,190241,210588,0.0472
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,213640,237038,0.1372
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p75,238056,264506,0.4172
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p90,281801,312321,0.6248
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p25,198488,230131,0.0596
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p50,222460,257938,0.2172
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p75,260815,302046,0.8372
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p90,279992,324101,1.024
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p25,215068,249189,0.0712
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p50,244020,283311,0.3228
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p75,287447,332942,1.9208
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p90,342248,396015,2.3692
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p25,219816,268320,0.3488
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p50,252840,308568,0.8608
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p75,298248,364296,1.9836
seed,$1M-$10M,boston,"Boston, MA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p90,356040,434472,2.5624
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p25,71505,78935,0.0032
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p50,92864,103079,0.0328
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p75,107723,118866,0.1536
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic1,IC 1,Entry,p90,125367,138368,0.1924
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p25,104785,116321,0.0196
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p50,121127,133625,0.068
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p75,143238,158620,0.1728
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic2,IC 2,Mid 1 (Developing),p90,151890,168233,0.274
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p25,109723,121226,0.0356
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p50,136269,150426,0.0828
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p75,151311,167239,0.1864
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic3,IC 3,Mid 2 (Proficient),p90,182281,201748,0.3668
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p25,118081,130605,0.0388
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p50,149391,165493,0.0856
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p75,175333,194119,0.206
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic4,IC 4,Senior 1 (Skilled),p90,205748,227217,0.4228
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p25,146557,162086,0.0448
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p50,176645,196056,0.1
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p75,210615,233909,0.2244
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic5,IC 5,Senior 2 (Advanced),p90,234879,261085,0.4988
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p25,195948,216905,0.0472
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p50,220049,244149,0.1372
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p75,245197,272441,0.4172
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic6,IC 6,Staff (Expert),p90,290255,321690,0.6248
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p25,204442,237034,0.0596
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p50,229133,265676,0.2172
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p75,268639,311108,0.8372
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic7,IC 7,Senior Staff (Advisor),p90,288392,333824,1.024
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p25,221520,256665,0.0712
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p50,251340,291810,0.3228
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p75,296070,342930,1.9208
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic8,IC 8,Principal (Strategist),p90,352515,407895,2.3692
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p25,226410,276369,0.3488
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p50,260425,317825,0.8608
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p75,307195,375224,1.9836
seed,$1M-$10M,boston,"Boston, MA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p90,366721,447506,2.5624
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p25,49290,54411,0.0032
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p50,64013,71055,0.0328
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p75,74255,81937,0.1536
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic1,IC 1,Entry,p90,86418,95380,0.1924
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p25,72230,80182,0.0196
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p50,83495,92110,0.068
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p75,98737,109339,0.1728
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic2,IC 2,Mid 1 (Developing),p90,104701,115966,0.274
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p25,75634,83563,0.0356
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p50,93933,103692,0.0828
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p75,104302,115281,0.1864
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic3,IC 3,Mid 2 (Proficient),p90,125650,139069,0.3668
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p25,81396,90029,0.0388
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p50,102978,114077,0.0856
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p75,120860,133810,0.206
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic4,IC 4,Senior 1 (Skilled),p90,141826,156625,0.4228
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p25,101024,111729,0.0448
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p50,121764,135145,0.1
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p75,145181,161238,0.2244
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic5,IC 5,Senior 2 (Advanced),p90,161907,179971,0.4988
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p25,135071,149517,0.0472
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p50,151684,168297,0.1372
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p75,169019,187799,0.4172
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic6,IC 6,Staff (Expert),p90,200078,221748,0.6248
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p25,140926,163393,0.0596
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p50,157946,183136,0.2172
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p75,185178,214453,0.8372
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic7,IC 7,Senior Staff (Advisor),p90,198794,230111,1.024
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p25,152698,176924,0.0712
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p50,173254,201151,0.3228
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p75,204087,236389,1.9208
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic8,IC 8,Principal (Strategist),p90,242996,281171,2.3692
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p25,156069,190507,0.3488
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p50,179516,219083,0.8608
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p75,211756,258650,1.9836
seed,$1M-$10M,boston,"Boston, MA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p90,252788,308475,2.5624
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p25,49290,54411,0.0032
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p50,64013,71055,0.0328
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p75,74255,81937,0.1536
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic1,IC 1,Entry,p90,86418,95380,0.1924
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p25,72230,80182,0.0196
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p50,83495,92110,0.068
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p75,98737,109339,0.1728
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p90,104701,115966,0.274
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p25,75634,83563,0.0356
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p50,93933,103692,0.0828
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p75,104302,115281,0.1864
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p90,125650,139069,0.3668
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p25,81396,90029,0.0388
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p50,102978,114077,0.0856
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p75,120860,133810,0.206
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p90,141826,156625,0.4228
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p25,101024,111729,0.0448
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p50,121764,135145,0.1
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p75,145181,161238,0.2244
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p90,161907,179971,0.4988
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p25,135071,149517,0.0472
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p50,151684,168297,0.1372
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p75,169019,187799,0.4172
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic6,IC 6,Staff (Expert),p90,200078,221748,0.6248
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p25,140926,163393,0.0596
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p50,157946,183136,0.2172
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p75,185178,214453,0.8372
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p90,198794,230111,1.024
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p25,152698,176924,0.0712
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p50,173254,201151,0.3228
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p75,204087,236389,1.9208
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic8,IC 8,Principal (Strategist),p90,242996,281171,2.3692
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p25,156069,190507,0.3488
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p50,179516,219083,0.8608
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p75,211756,258650,1.9836
seed,$1M-$10M,boston,"Boston, MA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p90,252788,308475,2.5624
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p25,47207,52112,0.0032
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p50,61308,68052,0.0328
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p75,71118,78475,0.1536
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic1,IC 1,Entry,p90,82766,91350,0.1924
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p25,69178,76794,0.0196
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p50,79967,88218,0.068
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p75,94565,104719,0.1728
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p90,100277,111066,0.274
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p25,72438,80032,0.0356
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p50,89964,99310,0.0828
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p75,99895,110410,0.1864
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p90,120341,133193,0.3668
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p25,77956,86224,0.0388
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p50,98627,109257,0.0856
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p75,115754,128156,0.206
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p90,135833,150007,0.4228
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p25,96756,107008,0.0448
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p50,116620,129435,0.1
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p75,139046,154425,0.2244
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p90,155066,172366,0.4988
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p25,129364,143199,0.0472
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,145275,161186,0.1372
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,161878,179864,0.4172
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,191624,212378,0.6248
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,134971,156489,0.0596
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,151272,175398,0.2172
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,177354,205391,0.8372
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,190395,220388,1.024
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,146246,169449,0.0712
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,165933,192651,0.3228
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,195464,226400,1.9208
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,232728,269290,2.3692
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,149474,182457,0.3488
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,171931,209826,0.8608
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,202808,247721,1.9836
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,242107,295440,2.5624
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p25,68006,75072,0.0032
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p50,88320,98035,0.0328
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p75,102451,113049,0.1536
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p90,119232,131596,0.1924
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,99657,110628,0.0196
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,115199,127085,0.068
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,136228,150857,0.1728
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,144457,159999,0.274
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,104353,115293,0.0356
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,129599,143064,0.0828
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,143906,159054,0.1864
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,173361,191875,0.3668
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,112302,124213,0.0388
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,142080,157394,0.0856
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,166752,184618,0.206
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,195679,216097,0.4228
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,139384,154153,0.0448
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,168000,186461,0.1
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,200307,222461,0.2244
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,223384,248307,0.4988
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,186358,206290,0.0472
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,209280,232201,0.1372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p75,233197,259108,0.4172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p90,276050,305947,0.6248
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p25,194437,225434,0.0596
